doy,year,hour,SRUp,SRDn,IRUp,IRDn,site,loc,sensorZ
182,2016,18.5,259.3,63.21,293.3,400.1,ld,understory,100
182,2016,19,240.4,56.71,293.6,397.8,ld,understory,100
182,2016,19.5,203.3,46.72,295,392,ld,understory,100
182,2016,20,108.8,34.13,300.8,388.8,ld,understory,100
182,2016,20.5,65.08,22.8,287.6,377.6,ld,understory,100
182,2016,21,29.82,14.91,286.3,371.1,ld,understory,100
182,2016,21.5,48.34,17.99,284.5,367.7,ld,understory,100
182,2016,22,55.1,18.2,283.2,365.4,ld,understory,100
182,2016,22.5,20.86,5.988,281.9,358.9,ld,understory,100
182,2016,23,13.57,3.824,280.1,353.2,ld,understory,100
182,2016,23.5,7.663,2.623,279.6,351.1,ld,understory,100
183,2016,0,6.729,2.405,278,349,ld,understory,100
183,2016,0.5,6.899,2.823,277.3,348.6,ld,understory,100
183,2016,1,5.958,2.513,276.8,349.2,ld,understory,100
183,2016,1.5,7.088,2.761,277.4,349.9,ld,understory,100
183,2016,2,8.72,2.86,277.8,350.9,ld,understory,100
183,2016,2.5,11.77,3.373,277.8,350.5,ld,understory,100
183,2016,3,19,4.403,277.9,351.3,ld,understory,100
183,2016,3.5,16.62,6.478,278,353,ld,understory,100
183,2016,4,45.73,11.11,278.2,354.9,ld,understory,100
183,2016,4.5,65.97,16.38,278.7,359,ld,understory,100
183,2016,5,76.72,30.33,280.2,363.8,ld,understory,100
183,2016,5.5,144.2,47.81,281.4,372.7,ld,understory,100
183,2016,6,169.1,56.69,283.1,379.4,ld,understory,100
183,2016,6.5,199.3,60.92,284.5,385.2,ld,understory,100
183,2016,7,177.8,50.36,285.6,387.6,ld,understory,100
183,2016,7.5,275.3,61.73,289,393.7,ld,understory,100
183,2016,8,343.8,78.52,293.9,404.2,ld,understory,100
183,2016,8.5,329.9,73.28,299.1,410.5,ld,understory,100
183,2016,9,172.9,52.52,300.9,409.2,ld,understory,100
183,2016,9.5,207.2,59.55,306.1,414,ld,understory,100
183,2016,10,363.8,75.4,319.6,424.9,ld,understory,100
183,2016,10.5,588.6,130.5,354,457,ld,understory,100
183,2016,11,484,111.7,374.2,460.9,ld,understory,100
183,2016,11.5,226.3,50.41,374.8,440.3,ld,understory,100
183,2016,12,250,62.69,373.3,441.2,ld,understory,100
183,2016,12.5,179.2,37.86,370.8,420.5,ld,understory,100
183,2016,13,97.3,19.76,358.9,393,ld,understory,100
183,2016,13.5,132.3,30.41,358,380.7,ld,understory,100
183,2016,14,141.1,34.01,356.5,379.7,ld,understory,100
183,2016,14.5,128.8,30.23,351.8,378.7,ld,understory,100
183,2016,15,239.4,56.64,350.9,390.6,ld,understory,100
183,2016,15.5,135.2,29.88,356.6,383.5,ld,understory,100
183,2016,16,108.1,24.5,355.2,375.8,ld,understory,100
183,2016,16.5,61.27,13.76,356.1,364.8,ld,understory,100
183,2016,17,86.8,20.89,356.1,364.6,ld,understory,100
183,2016,17.5,46.67,11.04,354.1,361.4,ld,understory,100
183,2016,18,44.34,10.98,352.2,360.6,ld,understory,100
183,2016,18.5,29.96,7.483,350.6,358.8,ld,understory,100
183,2016,19,24.34,5.675,352.2,357.8,ld,understory,100
183,2016,19.5,67.32,16.55,350.4,361.2,ld,understory,100
183,2016,20,52.5,13.08,351.6,363.2,ld,understory,100
183,2016,20.5,27.03,6.841,351.9,361,ld,understory,100
183,2016,21,45.85,13.04,349.3,361.3,ld,understory,100
183,2016,21.5,45.56,15.28,346,362.2,ld,understory,100
183,2016,22,29.7,9.49,314,355.2,ld,understory,100
183,2016,22.5,17.77,4.768,322,348.5,ld,understory,100
183,2016,23,12.19,3.129,291.6,338.8,ld,understory,100
183,2016,23.5,8.11,2.185,300.3,331.7,ld,understory,100
184,2016,0,9.98,4.582,320,339.5,ld,understory,100
184,2016,0.5,11.13,4.954,302.5,339,ld,understory,100
184,2016,1,7.666,2.435,284.1,330.9,ld,understory,100
184,2016,1.5,8.04,0.622,272.4,320.9,ld,understory,100
184,2016,2,15.57,2.428,275.6,320.1,ld,understory,100
184,2016,2.5,25.32,7.428,277.7,325.1,ld,understory,100
184,2016,3,32.93,9.93,278.6,333.3,ld,understory,100
184,2016,3.5,31.43,10.15,280.3,338.7,ld,understory,100
184,2016,4,51.76,11.01,274.2,338.8,ld,understory,100
184,2016,4.5,92.1,17.39,277.2,345.8,ld,understory,100
184,2016,5,125.9,33.72,287.2,356.9,ld,understory,100
184,2016,5.5,124.9,43.26,279.2,363.1,ld,understory,100
184,2016,6,170,54,280.7,367.7,ld,understory,100
184,2016,6.5,176.6,54.59,279.5,371.2,ld,understory,100
184,2016,7,159.1,48.33,278.8,374,ld,understory,100
184,2016,7.5,211,46.01,282.1,375.6,ld,understory,100
184,2016,8,271.7,59.84,293.2,383.4,ld,understory,100
184,2016,8.5,306.1,62.8,287.3,387.6,ld,understory,100
184,2016,9,191.3,51.77,284.4,387.7,ld,understory,100
184,2016,9.5,220,57.55,287.5,390.2,ld,understory,100
184,2016,10,338.4,77.33,322.9,400.9,ld,understory,100
184,2016,10.5,238.6,54.65,349.3,403.5,ld,understory,100
184,2016,11,191.9,43.54,342.1,393.2,ld,understory,100
184,2016,11.5,240.9,57.81,321.9,401.3,ld,understory,100
184,2016,12,262.9,77.45,320.2,405.7,ld,understory,100
184,2016,12.5,295.2,83.1,326.1,407.5,ld,understory,100
184,2016,13,355.5,81,329.4,401.8,ld,understory,100
184,2016,13.5,477.2,110.1,293.9,405.1,ld,understory,100
184,2016,14,542.2,128.6,287.1,412.6,ld,understory,100
184,2016,14.5,525.9,125.1,286.2,408.2,ld,understory,100
184,2016,15,505,119.2,288.2,404.5,ld,understory,100
184,2016,15.5,426.2,94.8,290,396.8,ld,understory,100
184,2016,16,412.5,91.9,283.2,394.6,ld,understory,100
184,2016,16.5,230.8,65.83,282.8,387.4,ld,understory,100
184,2016,17,291.6,62.85,296.1,386.5,ld,understory,100
184,2016,17.5,296,67.46,307.8,387.1,ld,understory,100
184,2016,18,319.6,71.47,284.7,381.6,ld,understory,100
184,2016,18.5,288.5,68.5,275,376.4,ld,understory,100
184,2016,19,192.8,44.85,285.1,368.3,ld,understory,100
184,2016,19.5,159,36.42,278.3,363.9,ld,understory,100
184,2016,20,94.5,36.96,270.5,362,ld,understory,100
184,2016,20.5,51.44,14.1,279,354.1,ld,understory,100
184,2016,21,43.89,11.7,294.4,352.7,ld,understory,100
184,2016,21.5,24.15,6.025,322,350.9,ld,understory,100
184,2016,22,18.7,4.564,329.6,350.9,ld,understory,100
184,2016,22.5,11.51,2.819,334.3,349.7,ld,understory,100
184,2016,23,11.29,3.058,331.6,347.2,ld,understory,100
184,2016,23.5,8.98,2.293,296.3,341.5,ld,understory,100
185,2016,0,4.735,0.57,274,329.6,ld,understory,100
185,2016,0.5,3.485,-0.489,309.3,329,ld,understory,100
185,2016,1,4.048,0.875,309.6,334.5,ld,understory,100
185,2016,1.5,4.333,0.856,299.9,332.8,ld,understory,100
185,2016,2,4.068,0.265,332,335.7,ld,understory,100
185,2016,2.5,7.268,0.941,323,335,ld,understory,100
185,2016,3,12.34,2.816,325.3,334.7,ld,understory,100
185,2016,3.5,23.65,5.786,317.1,335,ld,understory,100
185,2016,4,35.61,8.33,311.6,335.5,ld,understory,100
185,2016,4.5,46.73,10.52,315.1,335.6,ld,understory,100
185,2016,5,59.58,13.63,312.1,336.7,ld,understory,100
185,2016,5.5,84,20.01,303.2,336.7,ld,understory,100
185,2016,6,81.3,18.48,313.4,338.9,ld,understory,100
185,2016,6.5,90.1,21.44,321.7,340.7,ld,understory,100
185,2016,7,105.1,25.29,321.5,342.2,ld,understory,100
185,2016,7.5,133.7,32.79,321.2,345.4,ld,understory,100
185,2016,8,148.4,35.31,312.3,346.7,ld,understory,100
185,2016,8.5,263.6,60.35,279.4,352.8,ld,understory,100
185,2016,9,285.8,78.56,299.6,365.9,ld,understory,100
185,2016,9.5,268.5,64.28,309.4,366.1,ld,understory,100
185,2016,10,314.8,76.71,309.9,369.2,ld,understory,100
185,2016,10.5,418.6,94.6,294.3,374.6,ld,understory,100
185,2016,11,505,114.1,273.3,383.2,ld,understory,100
185,2016,11.5,434.7,102.5,265,379.6,ld,understory,100
185,2016,12,195.4,73.41,261.2,372.6,ld,understory,100
185,2016,12.5,196.2,73.19,264.6,373.6,ld,understory,100
185,2016,13,485.2,110.6,271.3,387.8,ld,understory,100
185,2016,13.5,566.8,130.2,277.3,398.5,ld,understory,100
185,2016,14,522.8,124.6,271.2,395.9,ld,understory,100
185,2016,14.5,529.7,126.7,267.5,394.7,ld,understory,100
185,2016,15,473.9,110.7,268.1,388.9,ld,understory,100
185,2016,15.5,469.3,106.2,275.3,386.3,ld,understory,100
185,2016,16,402.6,85.7,267,377,ld,understory,100
185,2016,16.5,247.4,68.49,270.6,371.6,ld,understory,100
185,2016,17,253.4,52.74,269.9,365.3,ld,understory,100
185,2016,17.5,270.9,61.74,262.6,364.8,ld,understory,100
185,2016,18,323.3,72.49,264.6,365.1,ld,understory,100
185,2016,18.5,181.4,41.4,270.8,354.2,ld,understory,100
185,2016,19,202.7,49.52,276.8,349.4,ld,understory,100
185,2016,19.5,102.4,23.56,260.8,340.9,ld,understory,100
185,2016,20,96.6,30.37,260.7,338.9,ld,understory,100
185,2016,20.5,48.89,17.56,244.8,331.8,ld,understory,100
185,2016,21,32.99,7.412,254.5,328.9,ld,understory,100
185,2016,21.5,23.22,4.01,270.7,327.2,ld,understory,100
185,2016,22,20.49,3.448,299.6,329.4,ld,understory,100
185,2016,22.5,13.73,1.208,311.1,329.2,ld,understory,100
185,2016,23,8.19,-0.508,314.6,328.4,ld,understory,100
185,2016,23.5,6.302,-0.838,276.3,322,ld,understory,100
186,2016,0,7.448,0.266,285.2,319.5,ld,understory,100
186,2016,0.5,10.34,0.688,289.9,320.9,ld,understory,100
186,2016,1,17.74,3.784,272.8,319.1,ld,understory,100
186,2016,1.5,20.58,4.615,307.6,323.7,ld,understory,100
186,2016,2,24.51,5.241,312.1,325.5,ld,understory,100
186,2016,2.5,33.37,7.876,313.3,327.3,ld,understory,100
186,2016,3,41.66,9.79,313.3,329.1,ld,understory,100
186,2016,3.5,54.17,13.14,308.7,330.1,ld,understory,100
186,2016,4,53.36,11.87,305,330.3,ld,understory,100
186,2016,4.5,67.31,16.5,280,330.3,ld,understory,100
186,2016,5,113.3,30.21,249.8,331.6,ld,understory,100
186,2016,5.5,155.6,44.83,243.9,336.5,ld,understory,100
186,2016,6,107.2,55.3,245.4,344,ld,understory,100
186,2016,6.5,198.1,61.17,247.9,349.5,ld,understory,100
186,2016,7,197.9,50.22,248.9,351.5,ld,understory,100
186,2016,7.5,254.5,57.74,251.9,355.1,ld,understory,100
186,2016,8,343.6,76.03,255.4,366.2,ld,understory,100
186,2016,8.5,361.6,72.9,258.8,371.8,ld,understory,100
186,2016,9,189.6,52.62,259.2,370.8,ld,understory,100
186,2016,9.5,255.7,56.5,260.9,371.8,ld,understory,100
186,2016,10,219.3,67.27,262.8,376.5,ld,understory,100
186,2016,10.5,498.2,103.2,266.4,390.9,ld,understory,100
186,2016,11,519.3,115.7,268.4,400.3,ld,understory,100
186,2016,11.5,461,104.8,269.6,400.5,ld,understory,100
186,2016,12,144.6,74.1,268.2,393.3,ld,understory,100
186,2016,12.5,215.9,74.82,269,394,ld,understory,100
186,2016,13,447.7,108.5,273.8,407.4,ld,understory,100
186,2016,13.5,514.5,118.5,282.7,414.2,ld,understory,100
186,2016,14,482.2,115.3,288.6,410.7,ld,understory,100
186,2016,14.5,400.1,94.7,292.7,404.6,ld,understory,100
186,2016,15,343.8,81.1,292,394.6,ld,understory,100
186,2016,15.5,330.6,77.93,293.2,391.9,ld,understory,100
186,2016,16,218.7,48.75,279.8,381.4,ld,understory,100
186,2016,16.5,177.3,56.73,268.6,380.3,ld,understory,100
186,2016,17,265.6,56.55,268.9,386.3,ld,understory,100
186,2016,17.5,238.3,56.64,268.3,385.7,ld,understory,100
186,2016,18,260.7,55.41,268.6,383.9,ld,understory,100
186,2016,18.5,283.6,69.19,269.2,385.1,ld,understory,100
186,2016,19,242.9,58.08,270.1,382.7,ld,understory,100
186,2016,19.5,205,45.94,270.3,378.7,ld,understory,100
186,2016,20,95.5,37.92,268.5,372.3,ld,understory,100
186,2016,20.5,58.79,25.14,267,365.5,ld,understory,100
186,2016,21,30.97,13.54,266.4,357,ld,understory,100
186,2016,21.5,51.13,17.95,266.9,353.4,ld,understory,100
186,2016,22,52.51,15.71,265.5,347,ld,understory,100
186,2016,22.5,13.98,2.128,264.5,331.6,ld,understory,100
186,2016,23,14.83,6.498,266.3,335.8,ld,understory,100
186,2016,23.5,8.11,3.702,266.2,342.8,ld,understory,100
187,2016,0,6.844,2.914,266.5,340.5,ld,understory,100
187,2016,0.5,7.141,2.775,267.7,332.3,ld,understory,100
187,2016,1,6.824,1.592,266.5,324.4,ld,understory,100
187,2016,1.5,8.57,1.493,263.9,319.3,ld,understory,100
187,2016,2,10.03,1.104,265.9,316.5,ld,understory,100
187,2016,2.5,14.58,3.419,266.9,317,ld,understory,100
187,2016,3,23.91,4.989,267.5,319.2,ld,understory,100
187,2016,3.5,28.44,11.73,273,326.5,ld,understory,100
187,2016,4,53.54,17.22,276.5,337.4,ld,understory,100
187,2016,4.5,58.25,15.48,277.4,344.1,ld,understory,100
187,2016,5,91.5,26.11,273.8,345.9,ld,understory,100
187,2016,5.5,59.2,15.29,270.6,350.2,ld,understory,100
187,2016,6,54.82,18.49,268.4,344.6,ld,understory,100
187,2016,6.5,185.6,52.35,278.2,365.2,ld,understory,100
187,2016,7,276.5,72.29,306,392.8,ld,understory,100
187,2016,7.5,164.4,38.42,305.7,390.7,ld,understory,100
187,2016,8,224.2,50.89,284.6,387.3,ld,understory,100
187,2016,8.5,299.2,64.47,285.6,398.9,ld,understory,100
187,2016,9,177.5,53.34,287.4,404,ld,understory,100
187,2016,9.5,261.9,59.14,294.6,406.3,ld,understory,100
187,2016,10,247.4,64.37,293.9,410.7,ld,understory,100
187,2016,10.5,493.2,99.8,297.9,427.1,ld,understory,100
187,2016,11,514,113.5,301.9,440.5,ld,understory,100
187,2016,11.5,436.7,95.9,304.3,441,ld,understory,100
187,2016,12,133,76.08,301.6,433.6,ld,understory,100
187,2016,12.5,193.5,71.66,300.7,430.4,ld,understory,100
187,2016,13,411.1,104.1,306.8,447.4,ld,understory,100
187,2016,13.5,543.8,122.2,309.8,459.2,ld,understory,100
187,2016,14,501.9,117.4,313.7,464.1,ld,understory,100
187,2016,14.5,410.9,94.1,320.9,456.3,ld,understory,100
187,2016,15,359.8,83.8,335.9,453.8,ld,understory,100
187,2016,15.5,364.9,82.8,343.7,454.1,ld,understory,100
187,2016,16,417.6,95.4,344.3,457.9,ld,understory,100
187,2016,16.5,244,72.34,329.2,447.7,ld,understory,100
187,2016,17,265.5,54.97,319,439,ld,understory,100
187,2016,17.5,148.8,33.31,320.5,426.4,ld,understory,100
187,2016,18,180,42.67,337.4,419.3,ld,understory,100
187,2016,18.5,122.5,25.76,320.6,414.6,ld,understory,100
187,2016,19,127,31.37,342.9,411.7,ld,understory,100
187,2016,19.5,77.95,17.7,335.6,408.2,ld,understory,100
187,2016,20,61.14,14.63,353.3,403.5,ld,understory,100
187,2016,20.5,36.64,8.57,365,398.7,ld,understory,100
187,2016,21,23.2,5.296,369.8,394,ld,understory,100
187,2016,21.5,19,4.442,370.9,391.4,ld,understory,100
187,2016,22,5.964,0.292,371.6,384.8,ld,understory,100
187,2016,22.5,0.956,0.093,372.5,378.5,ld,understory,100
187,2016,23,0.574,2.01,371.2,373.6,ld,understory,100
187,2016,23.5,1.656,2.977,372.1,373,ld,understory,100
188,2016,0,1.445,4.409,373.4,374.6,ld,understory,100
188,2016,0.5,0.866,3.336,375.6,379.3,ld,understory,100
188,2016,1,3.232,2.157,376.9,382.9,ld,understory,100
188,2016,1.5,3.107,0.837,375.9,385.2,ld,understory,100
188,2016,2,3.958,0.411,374.7,383.8,ld,understory,100
188,2016,2.5,6.501,1.37,372.8,383,ld,understory,100
188,2016,3,11.32,2.371,370.8,382.7,ld,understory,100
188,2016,3.5,8.57,1.795,374.6,382.3,ld,understory,100
188,2016,4,11.62,2.441,374.2,382.3,ld,understory,100
188,2016,4.5,22.16,5.197,373.9,384.8,ld,understory,100
188,2016,5,49.27,12.87,373.5,389.8,ld,understory,100
188,2016,5.5,32.46,7.225,373.1,389.8,ld,understory,100
188,2016,6,46.98,10.87,372.2,389.9,ld,understory,100
188,2016,6.5,142.7,38.84,359.9,402.8,ld,understory,100
188,2016,7,200.2,48.1,346.9,412.8,ld,understory,100
188,2016,7.5,198,48.62,359.3,413.3,ld,understory,100
188,2016,8,201,47.11,361.1,414.1,ld,understory,100
188,2016,8.5,215.7,50.83,358.8,418.1,ld,understory,100
188,2016,9,179.7,42.71,370.1,417.7,ld,understory,100
188,2016,9.5,128.9,29.44,374.1,412.6,ld,understory,100
188,2016,10,107.3,24.57,376.8,410.2,ld,understory,100
188,2016,10.5,98.7,22.49,377.1,407.8,ld,understory,100
188,2016,11,88.9,19.82,377.4,408.6,ld,understory,100
188,2016,11.5,61.99,12.52,377.1,403.4,ld,understory,100
188,2016,12,77.96,16.63,376.7,404.3,ld,understory,100
188,2016,12.5,99.3,23.58,376,402.1,ld,understory,100
188,2016,13,128.5,31.69,375.8,402,ld,understory,100
188,2016,13.5,90.1,20.96,372.2,397.5,ld,understory,100
188,2016,14,75.64,17.78,370,393.5,ld,understory,100
188,2016,14.5,38.22,7.978,370.4,386.4,ld,understory,100
188,2016,15,32.55,6.39,371.4,381.5,ld,understory,100
188,2016,15.5,37.24,7.74,370.4,381.4,ld,understory,100
188,2016,16,30.39,6.152,374.8,381.1,ld,understory,100
188,2016,16.5,45.22,9.36,375.4,382.7,ld,understory,100
188,2016,17,56.06,11.66,378,385.6,ld,understory,100
188,2016,17.5,29.94,5.784,379.6,383.9,ld,understory,100
188,2016,18,24.35,4.709,378.6,382.4,ld,understory,100
188,2016,18.5,18.07,3.383,377.8,381.7,ld,understory,100
188,2016,19,20.54,4.062,378.4,380.4,ld,understory,100
188,2016,19.5,11.12,1.387,374.5,375.1,ld,understory,100
188,2016,20,9.19,1.004,364.8,365.5,ld,understory,100
188,2016,20.5,12.79,2.015,356.8,358.3,ld,understory,100
188,2016,21,6.389,0.861,351.6,353,ld,understory,100
188,2016,21.5,3.804,0.304,347.1,348.3,ld,understory,100
188,2016,22,1.889,0.1,343.3,344.6,ld,understory,100
188,2016,22.5,1.253,0.03,340.5,341.6,ld,understory,100
188,2016,23,0.539,-0.234,338.1,338.7,ld,understory,100
188,2016,23.5,0.537,-0.092,336.7,337.6,ld,understory,100
189,2016,0,0.319,-0.546,337.5,336.9,ld,understory,100
189,2016,0.5,0.1,-0.559,336.5,336.2,ld,understory,100
189,2016,1,-0.037,-0.657,336.7,334.5,ld,understory,100
189,2016,1.5,0.615,-0.484,333,333.5,ld,understory,100
189,2016,2,1.565,0.044,334.4,334.7,ld,understory,100
189,2016,2.5,4.983,0.838,334.7,336.2,ld,understory,100
189,2016,3,4.945,0.736,333.7,335.9,ld,understory,100
189,2016,3.5,6.999,1.036,331.9,335.6,ld,understory,100
189,2016,4,10.43,1.981,331.1,335.7,ld,understory,100
189,2016,4.5,20.74,4.55,331.5,336.6,ld,understory,100
189,2016,5,37.5,8.75,331.3,339.6,ld,understory,100
189,2016,5.5,43.4,10.59,332.1,342.4,ld,understory,100
189,2016,6,54.66,12.9,334.2,344.5,ld,understory,100
189,2016,6.5,59.73,14.12,337.5,347.5,ld,understory,100
189,2016,7,44.62,10.36,341.2,347.8,ld,understory,100
189,2016,7.5,34.26,7.465,343.7,348.2,ld,understory,100
189,2016,8,32.23,6.562,345.3,348,ld,understory,100
189,2016,8.5,26.95,5.751,346.6,348.8,ld,understory,100
189,2016,9,42.65,9.13,349.4,351.9,ld,understory,100
189,2016,9.5,70.48,14.99,354,358.6,ld,understory,100
189,2016,10,57.14,11.46,356.2,362.2,ld,understory,100
189,2016,10.5,70.42,14.34,354.8,359.8,ld,understory,100
189,2016,11,84.9,18.25,349.7,355.3,ld,understory,100
189,2016,11.5,83.5,18.28,349.4,356.2,ld,understory,100
189,2016,12,86.7,18.72,347,354.7,ld,understory,100
189,2016,12.5,132.3,29.36,347.6,358.3,ld,understory,100
189,2016,13,95.8,20.99,345.6,356.3,ld,understory,100
189,2016,13.5,71.22,16.36,342.2,350.9,ld,understory,100
189,2016,14,165.2,38.89,340.7,354.7,ld,understory,100
189,2016,14.5,138,32.85,340.2,355.3,ld,understory,100
189,2016,15,209.3,50.1,340.1,360.4,ld,understory,100
189,2016,15.5,154.1,37.57,341.3,359.3,ld,understory,100
189,2016,16,82.2,19.4,339.4,354.2,ld,understory,100
189,2016,16.5,125.2,30.77,338.3,355.8,ld,understory,100
189,2016,17,90.7,21.33,336.3,354.4,ld,understory,100
189,2016,17.5,110.4,26.98,336.9,356.2,ld,understory,100
189,2016,18,79.24,18.88,334.4,352.5,ld,understory,100
189,2016,18.5,51.63,12.65,336.9,348.5,ld,understory,100
189,2016,19,36.47,9.13,335.8,345.9,ld,understory,100
189,2016,19.5,35.04,9.15,337.4,345.4,ld,understory,100
189,2016,20,28.46,7.55,337.1,344,ld,understory,100
189,2016,20.5,44.2,10.71,335.5,343.7,ld,understory,100
189,2016,21,41.2,10.46,323.9,341.6,ld,understory,100
189,2016,21.5,36.33,10.04,324.1,340.8,ld,understory,100
189,2016,22,19.05,4.209,317,332.5,ld,understory,100
189,2016,22.5,10.19,2.586,329.1,336.4,ld,understory,100
189,2016,23,10.07,1.521,289.8,329,ld,understory,100
189,2016,23.5,5.796,0.042,301.9,323.6,ld,understory,100
190,2016,0,4.117,0.115,322.5,330.6,ld,understory,100
190,2016,0.5,3.351,-1.354,310.5,324.4,ld,understory,100
190,2016,1,3.635,-1.506,288.5,318.9,ld,understory,100
190,2016,1.5,13.55,1.561,304.2,321.5,ld,understory,100
190,2016,2,10.29,0.429,310.4,322.5,ld,understory,100
190,2016,2.5,7.305,-0.511,317.3,325.7,ld,understory,100
190,2016,3,7.375,-1.336,289.5,320.7,ld,understory,100
190,2016,3.5,15.77,0.764,305.6,322.9,ld,understory,100
190,2016,4,25.8,5.261,324.2,331.7,ld,understory,100
190,2016,4.5,36.11,7.904,310.4,336.2,ld,understory,100
190,2016,5,70.65,20.22,309.4,340.3,ld,understory,100
190,2016,5.5,77.45,20.84,308,343,ld,understory,100
190,2016,6,101.5,27.55,282.8,342.8,ld,understory,100
190,2016,6.5,157.6,37.02,273.8,345.3,ld,understory,100
190,2016,7,136.7,30.7,296.6,346.3,ld,understory,100
190,2016,7.5,212.8,50.56,294.2,352.3,ld,understory,100
190,2016,8,272.2,60.1,296.2,360.7,ld,understory,100
190,2016,8.5,245.6,55.74,302.6,360.9,ld,understory,100
190,2016,9,119.1,32.75,275.8,349.6,ld,understory,100
190,2016,9.5,235.5,58.05,287.8,360.6,ld,understory,100
190,2016,10,238.4,52.48,295.6,365.3,ld,understory,100
190,2016,10.5,260.7,57.44,283.9,366.9,ld,understory,100
190,2016,11,293.4,68.12,297.4,371.9,ld,understory,100
190,2016,11.5,257.1,60.03,299.9,372.3,ld,understory,100
190,2016,12,209.3,51.81,302,370.4,ld,understory,100
190,2016,12.5,206.6,50.71,291,368.5,ld,understory,100
190,2016,13,289.6,68.52,286,373.7,ld,understory,100
190,2016,13.5,395,91.8,271.9,380.5,ld,understory,100
190,2016,14,489.1,116.4,276,393.9,ld,understory,100
190,2016,14.5,413.7,98.4,283.3,392.2,ld,understory,100
190,2016,15,474.8,113.7,277.3,395.4,ld,understory,100
190,2016,15.5,507.8,116.8,270.3,393.8,ld,understory,100
190,2016,16,401.9,89,266.7,387,ld,understory,100
190,2016,16.5,176.1,67.54,266.1,380.2,ld,understory,100
190,2016,17,252.2,57.89,268.1,378.6,ld,understory,100
190,2016,17.5,215.7,55.97,267.2,379.1,ld,understory,100
190,2016,18,311.4,69.09,270.9,381.8,ld,understory,100
190,2016,18.5,291.3,70.27,272.6,383.5,ld,understory,100
190,2016,19,248.2,59.22,269.2,378.1,ld,understory,100
190,2016,19.5,201.1,44.33,268.2,372.8,ld,understory,100
190,2016,20,87.9,31.46,269.3,367.7,ld,understory,100
190,2016,20.5,26.17,3.25,271.2,345.9,ld,understory,100
190,2016,21,29.11,5.47,285,338.3,ld,understory,100
190,2016,21.5,20.55,4.755,308.6,339,ld,understory,100
190,2016,22,19.14,5.736,322.5,343,ld,understory,100
190,2016,22.5,11.71,3.2,324.7,342.9,ld,understory,100
190,2016,23,7.583,2.206,325.8,342,ld,understory,100
190,2016,23.5,4.526,1.203,325.7,339.7,ld,understory,100
191,2016,0,2.824,0.976,333.5,340.4,ld,understory,100
191,2016,0.5,3.921,2.063,328.5,340.8,ld,understory,100
191,2016,1,4.599,2.178,327.5,342.9,ld,understory,100
191,2016,1.5,9.73,4.049,333,346.2,ld,understory,100
191,2016,2,7.885,2.614,333.5,347,ld,understory,100
191,2016,2.5,12.52,3.562,312.1,344.7,ld,understory,100
191,2016,3,14.84,3.965,291.1,341.8,ld,understory,100
191,2016,3.5,14,3.438,333.9,344.4,ld,understory,100
191,2016,4,29.34,7.23,326.6,346,ld,understory,100
191,2016,4.5,28.24,6.515,323.3,344.7,ld,understory,100
191,2016,5,45.22,11.22,325.9,344.5,ld,understory,100
191,2016,5.5,71.2,19.57,297.5,344.5,ld,understory,100
191,2016,6,127.3,55.93,290.6,354.8,ld,understory,100
191,2016,6.5,199.7,64.15,267.1,358.5,ld,understory,100
191,2016,7,149.6,41.71,272.2,356.4,ld,understory,100
191,2016,7.5,250.9,60.43,265.9,359.8,ld,understory,100
191,2016,8,212.5,49.22,315.9,366.6,ld,understory,100
191,2016,8.5,137.2,32.33,316.4,361.3,ld,understory,100
191,2016,9,203.5,51.47,328.7,369.1,ld,understory,100
191,2016,9.5,225.8,55.19,325.8,367.8,ld,understory,100
191,2016,10,218.3,50.78,324.8,365.7,ld,understory,100
191,2016,10.5,358.2,78.86,302.6,370,ld,understory,100
191,2016,11,318.8,74.56,302.9,375.3,ld,understory,100
191,2016,11.5,320.8,74.81,279.2,373.1,ld,understory,100
191,2016,12,184.7,80.9,274.1,379.7,ld,understory,100
191,2016,12.5,245.9,79.28,276.1,383.4,ld,understory,100
191,2016,13,314.2,76.84,302.6,390.2,ld,understory,100
191,2016,13.5,222.7,51.58,317.5,379.3,ld,understory,100
191,2016,14,166.9,39.93,334,374.7,ld,understory,100
191,2016,14.5,231.1,58.53,335.8,373.9,ld,understory,100
191,2016,15,205.2,50.91,330.3,377.1,ld,understory,100
191,2016,15.5,64.79,13.86,338.8,362.7,ld,understory,100
191,2016,16,296.9,65.61,341.9,362.8,ld,understory,100
191,2016,16.5,207.7,47.94,348,366.6,ld,understory,100
191,2016,17,261.2,54.01,340.6,369.3,ld,understory,100
191,2016,17.5,122.8,26.24,341.6,360.1,ld,understory,100
191,2016,18,146.2,33,331.6,356.7,ld,understory,100
191,2016,18.5,215.3,50.12,337,361,ld,understory,100
191,2016,19,247.6,59.39,323.9,359.7,ld,understory,100
191,2016,19.5,146.7,33.36,314.9,354.1,ld,understory,100
191,2016,20,85.8,31.44,315.9,350.9,ld,understory,100
191,2016,20.5,79.25,32.95,312.4,353.7,ld,understory,100
191,2016,21,38.6,13.81,302.2,344.8,ld,understory,100
191,2016,21.5,42.33,14.51,298.9,338.7,ld,understory,100
191,2016,22,43.71,11.54,297.6,333.8,ld,understory,100
191,2016,22.5,14.36,1.898,293.6,325.3,ld,understory,100
191,2016,23,11.38,2.78,295.2,324.3,ld,understory,100
