doy,year,hour,SRUp,SRDn,IRUp,IRDn,site,loc,sensorZ
182,2016,18.5,328.9,47.43,293.3,392.8,ld,canopy,800
182,2016,19,304.2,44.46,293.5,391.6,ld,canopy,800
182,2016,19.5,263.3,39.49,295.6,388.9,ld,canopy,800
182,2016,20,201.7,30.14,302.2,387.3,ld,canopy,800
182,2016,20.5,170.9,27.84,289,380.1,ld,canopy,800
182,2016,21,141.3,23.33,288,377.3,ld,canopy,800
182,2016,21.5,110.3,18.32,286.3,373.4,ld,canopy,800
182,2016,22,83.5,14.27,284.7,369.5,ld,canopy,800
182,2016,22.5,62.91,9.71,283.5,365.3,ld,canopy,800
182,2016,23,46.96,5.872,281.7,359.8,ld,canopy,800
182,2016,23.5,36.6,4.322,281.2,357.7,ld,canopy,800
183,2016,0,30.36,3.65,279.7,355.4,ld,canopy,800
183,2016,0.5,28.12,3.536,278.9,354.9,ld,canopy,800
183,2016,1,29.64,3.31,278.5,355.4,ld,canopy,800
183,2016,1.5,35.25,3.678,279,355.8,ld,canopy,800
183,2016,2,44.56,4.001,279.3,356.2,ld,canopy,800
183,2016,2.5,58.44,5.158,279.3,356,ld,canopy,800
183,2016,3,76.95,7.241,279.4,356.8,ld,canopy,800
183,2016,3.5,101.4,10,279.5,358.2,ld,canopy,800
183,2016,4,118.9,15.84,279.8,359.9,ld,canopy,800
183,2016,4.5,160.8,20.95,280.2,362.3,ld,canopy,800
183,2016,5,205.1,24.55,281.5,366,ld,canopy,800
183,2016,5.5,248.4,29.95,282.6,370.6,ld,canopy,800
183,2016,6,295,35.92,284.1,375.2,ld,canopy,800
183,2016,6.5,343.3,42.51,285.5,380.6,ld,canopy,800
183,2016,7,392,48.67,286.8,385.4,ld,canopy,800
183,2016,7.5,440.1,54.61,289.4,392,ld,canopy,800
183,2016,8,485.2,60,293.7,397.9,ld,canopy,800
183,2016,8.5,527.4,64.69,298.8,406.3,ld,canopy,800
183,2016,9,555.5,67.92,302.5,412.9,ld,canopy,800
183,2016,9.5,613.4,75.53,307.1,420.8,ld,canopy,800
183,2016,10,678.8,84.3,319.3,428.8,ld,canopy,800
183,2016,10.5,810,102.3,350.9,445.6,ld,canopy,800
183,2016,11,673.8,85.2,371.1,448,ld,canopy,800
183,2016,11.5,349.3,42.65,374.2,435,ld,canopy,800
183,2016,12,427,52.76,373.1,437.5,ld,canopy,800
183,2016,12.5,272.4,31.85,370.6,416.2,ld,canopy,800
183,2016,13,147.1,16.51,358.7,390.9,ld,canopy,800
183,2016,13.5,200.2,24.39,355.7,378.7,ld,canopy,800
183,2016,14,211.7,26.06,354.2,378,ld,canopy,800
183,2016,14.5,192.6,23.24,349.9,377,ld,canopy,800
183,2016,15,345.8,42.39,349.4,386.5,ld,canopy,800
183,2016,15.5,200.8,23.85,355.9,380.6,ld,canopy,800
183,2016,16,161.4,19.35,354,373.5,ld,canopy,800
183,2016,16.5,92.6,11.52,354,363.8,ld,canopy,800
183,2016,17,132.1,16.51,353.5,363.7,ld,canopy,800
183,2016,17.5,72.16,8.96,352.3,360.9,ld,canopy,800
183,2016,18,67.13,8.52,350.1,360.4,ld,canopy,800
183,2016,18.5,46.29,6.251,348.9,358.7,ld,canopy,800
183,2016,19,36.64,4.892,350.3,357.4,ld,canopy,800
183,2016,19.5,98.2,12.72,354,360.5,ld,canopy,800
183,2016,20,78.48,10.51,357.2,362.2,ld,canopy,800
183,2016,20.5,41.58,5.969,357,360.4,ld,canopy,800
183,2016,21,69.79,10.64,356.8,360.9,ld,canopy,800
183,2016,21.5,64.05,11.94,356.9,361.9,ld,canopy,800
183,2016,22,43.11,8.25,343.1,355.6,ld,canopy,800
183,2016,22.5,27.86,4.362,343,350.4,ld,canopy,800
183,2016,23,20.54,3.414,329.9,342.6,ld,canopy,800
183,2016,23.5,14.32,2.345,313.7,336.5,ld,canopy,800
184,2016,0,17.96,3.187,323,344.2,ld,canopy,800
184,2016,0.5,32.09,4.916,302.9,343.7,ld,canopy,800
184,2016,1,30.99,3.156,278.9,337.9,ld,canopy,800
184,2016,1.5,35.18,2.708,266.8,328.4,ld,canopy,800
184,2016,2,54.73,4.999,271.8,327,ld,canopy,800
184,2016,2.5,79.85,7.673,273.2,332.5,ld,canopy,800
184,2016,3,100.9,11.03,273.8,339.4,ld,canopy,800
184,2016,3.5,81.9,9.25,275.8,343.6,ld,canopy,800
184,2016,4,89.1,12.82,269.2,344,ld,canopy,800
184,2016,4.5,170.6,21.55,272,349.9,ld,canopy,800
184,2016,5,234.7,27.94,282.3,357.6,ld,canopy,800
184,2016,5.5,247.1,28.72,275.3,359.5,ld,canopy,800
184,2016,6,296.5,34.5,277.3,362.7,ld,canopy,800
184,2016,6.5,328.5,38.55,277.5,366,ld,canopy,800
184,2016,7,378.3,45.23,278,371.1,ld,canopy,800
184,2016,7.5,367.4,43.05,282.2,375,ld,canopy,800
184,2016,8,410.1,48.26,293.4,380.1,ld,canopy,800
184,2016,8.5,488,57.76,287.8,386.3,ld,canopy,800
184,2016,9,557.4,66.32,287,392,ld,canopy,800
184,2016,9.5,605.2,72.92,289.1,397.2,ld,canopy,800
184,2016,10,610,75.97,323,402.6,ld,canopy,800
184,2016,10.5,369.4,46.04,349,399.6,ld,canopy,800
184,2016,11,282.5,35.24,342.2,391.8,ld,canopy,800
184,2016,11.5,405.6,49.28,322.8,399.6,ld,canopy,800
184,2016,12,644.4,79.79,322,407,ld,canopy,800
184,2016,12.5,708.9,88.4,326.4,408.5,ld,canopy,800
184,2016,13,527.1,66.06,329.1,398.4,ld,canopy,800
184,2016,13.5,638.9,80.5,294.2,398.8,ld,canopy,800
184,2016,14,720.2,91,286.9,402.5,ld,canopy,800
184,2016,14.5,685.5,87,285.6,398.8,ld,canopy,800
184,2016,15,655.5,84.4,287.9,396.5,ld,canopy,800
184,2016,15.5,565.6,72.89,289.8,391.7,ld,canopy,800
184,2016,16,613.3,80.8,283.7,394.3,ld,canopy,800
184,2016,16.5,561,74.35,284.1,391.7,ld,canopy,800
184,2016,17,528.4,70.65,296.8,388.6,ld,canopy,800
184,2016,17.5,464,63.16,307.7,384.7,ld,canopy,800
184,2016,18,401.9,55.73,285.1,377.4,ld,canopy,800
184,2016,18.5,365,52.58,275.7,372.9,ld,canopy,800
184,2016,19,248.4,35.76,285.7,365.8,ld,canopy,800
184,2016,19.5,214.2,31.71,279.1,362.6,ld,canopy,800
184,2016,20,207.5,32.6,272,361.3,ld,canopy,800
184,2016,20.5,92.3,12.58,279.9,354.5,ld,canopy,800
184,2016,21,74.21,10.13,294.7,353.2,ld,canopy,800
184,2016,21.5,37.37,4.615,321.5,351.4,ld,canopy,800
184,2016,22,28.12,3.495,329.7,351.4,ld,canopy,800
184,2016,22.5,18.16,2.34,334.4,350.1,ld,canopy,800
184,2016,23,21.25,2.902,331.9,347.2,ld,canopy,800
184,2016,23.5,18.79,2.544,298.3,341.8,ld,canopy,800
185,2016,0,9.42,1.265,275.6,330.7,ld,canopy,800
185,2016,0.5,6.068,0.889,309.6,330.1,ld,canopy,800
185,2016,1,6.861,1.128,307.5,334,ld,canopy,800
185,2016,1.5,7.864,1.521,298,332.2,ld,canopy,800
185,2016,2,6.908,0.743,330,334.5,ld,canopy,800
185,2016,2.5,12.23,1.733,320.9,333.8,ld,canopy,800
185,2016,3,19.73,3.152,323.5,333.6,ld,canopy,800
185,2016,3.5,37.85,5.068,316.6,334,ld,canopy,800
185,2016,4,59.31,7.245,311.5,333.9,ld,canopy,800
185,2016,4.5,75.37,9.17,314.4,333.1,ld,canopy,800
185,2016,5,95.2,11.69,311.7,334,ld,canopy,800
185,2016,5.5,134.7,16.56,302.5,333.7,ld,canopy,800
185,2016,6,125.8,15.44,312.8,335.5,ld,canopy,800
185,2016,6.5,136.4,17.35,320.8,337,ld,canopy,800
185,2016,7,160.9,20.27,320.6,338.3,ld,canopy,800
185,2016,7.5,204.3,25.6,320.7,341.9,ld,canopy,800
185,2016,8,231.2,28.01,312.8,343.5,ld,canopy,800
185,2016,8.5,431.5,51,279.9,349.3,ld,canopy,800
185,2016,9,666.2,82.4,299.6,364,ld,canopy,800
185,2016,9.5,487.2,58.59,309.5,363.5,ld,canopy,800
185,2016,10,596.8,73.53,309.3,368.3,ld,canopy,800
185,2016,10.5,629.7,76.93,294.7,370.2,ld,canopy,800
185,2016,11,709.4,86.2,273.5,375,ld,canopy,800
185,2016,11.5,708.4,87,265.1,376.6,ld,canopy,800
185,2016,12,732.1,90.4,263.9,379.4,ld,canopy,800
185,2016,12.5,728.2,90.7,266.6,381.6,ld,canopy,800
185,2016,13,751.1,94.1,271.3,385.1,ld,canopy,800
185,2016,13.5,778.7,98.6,276.6,387.8,ld,canopy,800
185,2016,14,702,89.1,270.5,385.2,ld,canopy,800
185,2016,14.5,697.6,89,267.1,384.6,ld,canopy,800
185,2016,15,634,81.3,267.9,381.7,ld,canopy,800
185,2016,15.5,634.3,82.6,274.9,381.1,ld,canopy,800
185,2016,16,592.4,77.8,267.4,377.1,ld,canopy,800
185,2016,16.5,558.9,74.11,272.4,374.6,ld,canopy,800
185,2016,17,455.1,60,270.3,367,ld,canopy,800
185,2016,17.5,473.7,64.76,263.5,364.8,ld,canopy,800
185,2016,18,412.3,57.79,264.5,361.7,ld,canopy,800
185,2016,18.5,264.6,35.4,271,351.3,ld,canopy,800
185,2016,19,266.3,38.24,277,347.2,ld,canopy,800
185,2016,19.5,159.3,22.23,261.7,339.2,ld,canopy,800
185,2016,20,173.5,26.14,261.9,337.4,ld,canopy,800
185,2016,20.5,129.2,19.8,245.7,330.2,ld,canopy,800
185,2016,21,64.28,8.33,254.3,326.6,ld,canopy,800
185,2016,21.5,39.08,4.814,269.1,324.2,ld,canopy,800
185,2016,22,33.6,4.258,297.7,326,ld,canopy,800
185,2016,22.5,23.07,2.758,309.6,325.4,ld,canopy,800
185,2016,23,14.76,1.662,313.1,324.3,ld,canopy,800
185,2016,23.5,13.54,1.634,274.7,318.3,ld,canopy,800
186,2016,0,14.55,2.168,283.6,316.1,ld,canopy,800
186,2016,0.5,18.7,2.946,289,316.9,ld,canopy,800
186,2016,1,29.55,4.997,272.5,315.7,ld,canopy,800
186,2016,1.5,32.74,5.327,306.4,319.7,ld,canopy,800
186,2016,2,38.97,5.995,310.6,321.2,ld,canopy,800
186,2016,2.5,52.56,8.01,311.7,322.6,ld,canopy,800
186,2016,3,65.44,9.56,311.7,324.1,ld,canopy,800
186,2016,3.5,86.4,12.39,307.3,325,ld,canopy,800
186,2016,4,85.6,11.74,304,325,ld,canopy,800
186,2016,4.5,132.5,17.09,279.6,325.6,ld,canopy,800
186,2016,5,218.6,25.38,250.5,328.3,ld,canopy,800
186,2016,5.5,254.4,28.74,245.4,331,ld,canopy,800
186,2016,6,289.6,32.63,247.3,337.2,ld,canopy,800
186,2016,6.5,340.7,38.9,249.4,342.7,ld,canopy,800
186,2016,7,390.8,45.15,250.6,347,ld,canopy,800
186,2016,7.5,439.8,51.06,253.5,354,ld,canopy,800
186,2016,8,488.6,56.72,256.5,360.8,ld,canopy,800
186,2016,8.5,535.9,63.05,259.4,367.2,ld,canopy,800
186,2016,9,578.3,67.9,262.1,373.4,ld,canopy,800
186,2016,9.5,619.2,73.51,263.7,378.3,ld,canopy,800
186,2016,10,655.6,78.54,265.2,383.3,ld,canopy,800
186,2016,10.5,685.4,82.6,267.1,388.4,ld,canopy,800
186,2016,11,710.4,86.8,268.5,393.9,ld,canopy,800
186,2016,11.5,728,89.7,270,398.5,ld,canopy,800
186,2016,12,739.7,91.9,271.2,402.6,ld,canopy,800
186,2016,12.5,747.7,93.5,271.9,405.1,ld,canopy,800
186,2016,13,737.8,93.1,274.5,406.2,ld,canopy,800
186,2016,13.5,709.7,90.3,282.7,406.3,ld,canopy,800
186,2016,14,670.3,85.9,288.5,403.1,ld,canopy,800
186,2016,14.5,569.6,72.84,292.6,398.3,ld,canopy,800
186,2016,15,488.4,62.61,292.3,390.7,ld,canopy,800
186,2016,15.5,470,60.76,293,388.7,ld,canopy,800
186,2016,16,325.5,41.16,280.7,379.8,ld,canopy,800
186,2016,16.5,460,61.68,270.3,383.9,ld,canopy,800
186,2016,17,518.7,70.39,270.6,392.5,ld,canopy,800
186,2016,17.5,452.7,62.31,269.9,388.1,ld,canopy,800
186,2016,18,335.7,46.25,269.5,381.7,ld,canopy,800
186,2016,18.5,356.4,52.38,269.9,381.4,ld,canopy,800
186,2016,19,304.7,45.57,270.9,379.7,ld,canopy,800
186,2016,19.5,256.5,39.62,271.4,376.8,ld,canopy,800
186,2016,20,211.1,33.81,270.4,371.7,ld,canopy,800
186,2016,20.5,166.4,27.87,269,366.8,ld,canopy,800
186,2016,21,122.2,20.52,268.6,360.9,ld,canopy,800
186,2016,21.5,102.4,17.43,269,356.1,ld,canopy,800
186,2016,22,75.51,12.81,267.5,348.4,ld,canopy,800
186,2016,22.5,42.19,5.991,266.8,338.1,ld,canopy,800
186,2016,23,43.61,6.063,268.3,343.2,ld,canopy,800
186,2016,23.5,34.04,4.281,268.7,347.8,ld,canopy,800
187,2016,0,27.9,3.659,269,344.4,ld,canopy,800
187,2016,0.5,24.78,3.101,270.6,338.9,ld,canopy,800
187,2016,1,27.3,2.575,269.5,333,ld,canopy,800
187,2016,1.5,32.99,2.698,266.7,328,ld,canopy,800
187,2016,2,43.56,3.542,268.8,326.4,ld,canopy,800
187,2016,2.5,57.35,4.072,269.2,327.3,ld,canopy,800
187,2016,3,79.61,6.755,270.2,329.3,ld,canopy,800
187,2016,3.5,113.8,11.23,275.3,337.2,ld,canopy,800
187,2016,4,124.6,17.27,278.8,346,ld,canopy,800
187,2016,4.5,106.4,13.08,279.9,349.8,ld,canopy,800
187,2016,5,156.5,17.74,275.8,349.4,ld,canopy,800
187,2016,5.5,104.1,9.96,273.2,350.5,ld,canopy,800
187,2016,6,118,12.12,270.7,346.3,ld,canopy,800
187,2016,6.5,283.3,33.8,278.7,363.1,ld,canopy,800
187,2016,7,483.7,58.39,306.4,389.1,ld,canopy,800
187,2016,7.5,276.6,31.15,307.3,387.7,ld,canopy,800
187,2016,8,343.3,40.07,285.7,383.8,ld,canopy,800
187,2016,8.5,479.1,55.45,286.7,396.9,ld,canopy,800
187,2016,9,573.9,68.04,290,408.7,ld,canopy,800
187,2016,9.5,615.6,74.48,296.3,415.5,ld,canopy,800
187,2016,10,631.6,75.87,296.2,420.7,ld,canopy,800
187,2016,10.5,676.2,81.7,298.3,426.9,ld,canopy,800
187,2016,11,702.7,86,301.7,432.5,ld,canopy,800
187,2016,11.5,680.1,84.1,305,436.2,ld,canopy,800
187,2016,12,711.4,89,304.2,441.4,ld,canopy,800
187,2016,12.5,731.1,92,303.8,444,ld,canopy,800
187,2016,13,725.5,91.3,307.9,449.2,ld,canopy,800
187,2016,13.5,723.8,92.5,309.2,450.9,ld,canopy,800
187,2016,14,674.6,86.3,312.9,450.9,ld,canopy,800
187,2016,14.5,555.4,70.89,319.9,445.2,ld,canopy,800
187,2016,15,503.3,64.23,334.7,444.3,ld,canopy,800
187,2016,15.5,524.4,67.17,343.5,446.5,ld,canopy,800
187,2016,16,608.7,79.12,344.1,452.1,ld,canopy,800
187,2016,16.5,582.8,76.41,331.2,451.9,ld,canopy,800
187,2016,17,483.2,64.26,319.6,444.1,ld,canopy,800
187,2016,17.5,269.5,33.6,321.8,429.4,ld,canopy,800
187,2016,18,252.3,33.55,336.9,418.6,ld,canopy,800
187,2016,18.5,177,22.48,321.7,413.9,ld,canopy,800
187,2016,19,180.1,24.48,342.1,412.2,ld,canopy,800
187,2016,19.5,118.3,14.8,336.8,408.8,ld,canopy,800
187,2016,20,91.9,11.61,353.4,404.7,ld,canopy,800
187,2016,20.5,55.54,7.025,364.9,400.7,ld,canopy,800
187,2016,21,34.64,4.411,370.2,397,ld,canopy,800
187,2016,21.5,27.87,3.617,371.7,395.4,ld,canopy,800
187,2016,22,8.76,0.825,372.5,390,ld,canopy,800
187,2016,22.5,-0.707,1.532,373.7,384.1,ld,canopy,800
187,2016,23,-1.935,2.606,372.3,379.1,ld,canopy,800
187,2016,23.5,1.169,1.702,372.9,378.8,ld,canopy,800
188,2016,0,0.979,1.777,373.4,381,ld,canopy,800
188,2016,0.5,2.106,0.233,375.4,385.1,ld,canopy,800
188,2016,1,3.608,0.27,377,387.6,ld,canopy,800
188,2016,1.5,3.775,0.227,376.1,388.6,ld,canopy,800
188,2016,2,5.585,0.489,374.8,387.4,ld,canopy,800
188,2016,2.5,8.98,0.994,372.9,388.4,ld,canopy,800
188,2016,3,16.5,2.027,371,387.3,ld,canopy,800
188,2016,3.5,12.27,1.49,374.8,387.3,ld,canopy,800
188,2016,4,16.54,1.894,374.6,387.1,ld,canopy,800
188,2016,4.5,32.57,3.969,374.2,388.6,ld,canopy,800
188,2016,5,71.41,9.53,373.5,391.8,ld,canopy,800
188,2016,5.5,49.56,6.054,373.1,391.5,ld,canopy,800
188,2016,6,70.94,8.61,372.1,391.6,ld,canopy,800
188,2016,6.5,231.7,29.25,359.8,401.1,ld,canopy,800
188,2016,7,331.1,40.49,346.9,407.6,ld,canopy,800
188,2016,7.5,343,42.51,358.8,409,ld,canopy,800
188,2016,8,305.8,37.7,360.8,409.4,ld,canopy,800
188,2016,8.5,342.9,42.09,357.9,412.3,ld,canopy,800
188,2016,9,280,34.66,369.4,412.5,ld,canopy,800
188,2016,9.5,194.6,23.72,373.7,408.9,ld,canopy,800
188,2016,10,161.5,19.5,376.5,407.2,ld,canopy,800
188,2016,10.5,149,17.95,376.8,405.5,ld,canopy,800
188,2016,11,135.7,16.03,377.3,406.7,ld,canopy,800
188,2016,11.5,94.5,10.33,377.2,403.2,ld,canopy,800
188,2016,12,116,13.19,376.8,403.7,ld,canopy,800
188,2016,12.5,148.6,18.82,375,401.3,ld,canopy,800
188,2016,13,192.8,23.77,372.6,401.5,ld,canopy,800
188,2016,13.5,136.9,16.29,367.3,396.2,ld,canopy,800
188,2016,14,115,13.99,365.3,392.5,ld,canopy,800
188,2016,14.5,59.83,6.891,366.5,386.2,ld,canopy,800
188,2016,15,49.54,5.932,371.2,381.6,ld,canopy,800
188,2016,15.5,57.01,6.819,370.3,381.1,ld,canopy,800
188,2016,16,45.83,5.306,372.4,380.8,ld,canopy,800
188,2016,16.5,67.37,7.796,374.4,382.2,ld,canopy,800
188,2016,17,83.5,9.55,375.7,384.7,ld,canopy,800
188,2016,17.5,45.36,4.857,375.4,383.1,ld,canopy,800
188,2016,18,36.88,3.898,378.8,381.9,ld,canopy,800
188,2016,18.5,27.34,2.915,380.1,381.1,ld,canopy,800
188,2016,19,31.5,3.423,379.1,379.8,ld,canopy,800
188,2016,19.5,17.65,1.472,373.5,374.3,ld,canopy,800
188,2016,20,15.26,1.229,362.5,364.7,ld,canopy,800
188,2016,20.5,20.07,1.907,355.6,357.4,ld,canopy,800
188,2016,21,10.37,0.909,350.5,352.2,ld,canopy,800
188,2016,21.5,6.416,0.401,345.9,347.8,ld,canopy,800
188,2016,22,3.308,0.144,342.3,344.2,ld,canopy,800
188,2016,22.5,2.246,0.046,339.2,341.1,ld,canopy,800
188,2016,23,1.37,-0.092,335.5,337.6,ld,canopy,800
188,2016,23.5,1.295,0.112,334.3,336.2,ld,canopy,800
189,2016,0,1.222,0.009,333.8,335.1,ld,canopy,800
189,2016,0.5,0.92,0.032,332.6,334.1,ld,canopy,800
189,2016,1,0.823,-0.055,330.1,332.4,ld,canopy,800
189,2016,1.5,1.855,0.191,329,331,ld,canopy,800
189,2016,2,2.905,0.451,331.5,332.7,ld,canopy,800
189,2016,2.5,8.12,0.978,332.1,334.5,ld,canopy,800
189,2016,3,8.22,0.857,331.1,334.2,ld,canopy,800
189,2016,3.5,11.53,1.282,328.8,333.7,ld,canopy,800
189,2016,4,16.54,1.981,327.9,334,ld,canopy,800
189,2016,4.5,31.54,3.882,327.9,335.1,ld,canopy,800
189,2016,5,56.78,6.975,327.9,338.1,ld,canopy,800
189,2016,5.5,65.26,7.845,329.5,341.3,ld,canopy,800
189,2016,6,81.6,9.59,331.7,342.6,ld,canopy,800
189,2016,6.5,89.8,10.61,334.6,345.1,ld,canopy,800
189,2016,7,67.22,7.872,338.8,345.9,ld,canopy,800
189,2016,7.5,51.45,5.827,342.1,346.4,ld,canopy,800
189,2016,8,48.88,5.183,343.4,346.2,ld,canopy,800
189,2016,8.5,40.58,4.335,345.1,347.3,ld,canopy,800
189,2016,9,63.5,6.872,347.7,350.2,ld,canopy,800
189,2016,9.5,105.5,11.41,351,356.2,ld,canopy,800
189,2016,10,85.3,8.76,355.1,359.7,ld,canopy,800
189,2016,10.5,106.2,11.04,352,358.4,ld,canopy,800
189,2016,11,129.7,14.12,345.3,354.1,ld,canopy,800
189,2016,11.5,127.1,14.36,344.5,354.6,ld,canopy,800
189,2016,12,132.1,14.71,341.4,353.3,ld,canopy,800
189,2016,12.5,199.1,22.3,340.3,356.2,ld,canopy,800
189,2016,13,146.6,16.49,337.8,353.8,ld,canopy,800
189,2016,13.5,109.2,12.69,336,349.3,ld,canopy,800
189,2016,14,249.1,29.13,332.1,352.3,ld,canopy,800
189,2016,14.5,209.5,24.85,331.6,352.1,ld,canopy,800
189,2016,15,315.2,37.49,330.7,356.8,ld,canopy,800
189,2016,15.5,233.7,28.5,333.8,356.1,ld,canopy,800
189,2016,16,125.8,15.18,333.4,352,ld,canopy,800
189,2016,16.5,187.2,23.12,332.8,353.7,ld,canopy,800
189,2016,17,137.6,16.47,330.7,352.5,ld,canopy,800
189,2016,17.5,166.1,20.46,332.1,353.7,ld,canopy,800
189,2016,18,118.7,14.6,330.3,350.9,ld,canopy,800
189,2016,18.5,77.81,10.18,333.6,347.1,ld,canopy,800
189,2016,19,55.46,7.399,332,345,ld,canopy,800
189,2016,19.5,52.68,7.201,334.2,345,ld,canopy,800
189,2016,20,42.76,6.016,334.1,343.6,ld,canopy,800
189,2016,20.5,66.28,8.65,331.6,343,ld,canopy,800
189,2016,21,61.9,8.52,316.2,341.1,ld,canopy,800
189,2016,21.5,54.63,7.978,316.8,340.8,ld,canopy,800
189,2016,22,28.75,4.306,306.1,333.3,ld,canopy,800
189,2016,22.5,15.07,2.776,329.8,336.1,ld,canopy,800
189,2016,23,20.55,3.531,303.3,329.2,ld,canopy,800
189,2016,23.5,11.36,2.481,311.2,324.7,ld,canopy,800
190,2016,0,6.715,1.527,325.9,330.6,ld,canopy,800
190,2016,0.5,7.481,2.071,317.9,324.7,ld,canopy,800
190,2016,1,9.92,2.244,305.6,320.2,ld,canopy,800
190,2016,1.5,28.12,4.7,315.6,322.2,ld,canopy,800
190,2016,2,22.76,3.109,319.8,322.5,ld,canopy,800
190,2016,2.5,12.96,1.814,323.8,325.5,ld,canopy,800
190,2016,3,14.88,1.705,308.4,322,ld,canopy,800
190,2016,3.5,27.28,3.037,317,323.5,ld,canopy,800
190,2016,4,41.08,5.253,327.6,331.1,ld,canopy,800
190,2016,4.5,58.71,7.164,321.4,335.2,ld,canopy,800
190,2016,5,146.7,17.82,322.4,339.8,ld,canopy,800
190,2016,5.5,140.5,16.2,320.2,341.5,ld,canopy,800
190,2016,6,182.7,19.61,305.2,340.8,ld,canopy,800
190,2016,6.5,228.7,25.18,299.6,342.4,ld,canopy,800
190,2016,7,234.3,26.58,313.5,345.6,ld,canopy,800
190,2016,7.5,383.1,44.47,310.1,351,ld,canopy,800
190,2016,8,407.8,47.83,303.9,356.1,ld,canopy,800
190,2016,8.5,385.4,45.44,306.7,357.1,ld,canopy,800
190,2016,9,312.7,36.41,282.9,350.5,ld,canopy,800
190,2016,9.5,494.5,58.02,294.1,362.8,ld,canopy,800
190,2016,10,386.8,45.68,300.9,363.5,ld,canopy,800
190,2016,10.5,394.1,47.32,290.7,363.8,ld,canopy,800
190,2016,11,439.8,53.45,302.3,367.8,ld,canopy,800
190,2016,11.5,393.1,48.15,304.7,368.1,ld,canopy,800
190,2016,12,334.7,41.35,306,366.8,ld,canopy,800
190,2016,12.5,335.2,41.02,294.4,366.4,ld,canopy,800
190,2016,13,437.2,53.97,287.9,371.1,ld,canopy,800
190,2016,13.5,546.6,67.49,273.6,375.4,ld,canopy,800
190,2016,14,676.6,84.4,277.3,385.9,ld,canopy,800
190,2016,14.5,568.6,70.56,284.5,384.1,ld,canopy,800
190,2016,15,632.6,80.2,279.1,387.4,ld,canopy,800
190,2016,15.5,669.4,86,271.7,388.6,ld,canopy,800
190,2016,16,599.9,77.18,268.6,387,ld,canopy,800
190,2016,16.5,561.3,73.28,269.3,385.8,ld,canopy,800
190,2016,17,510.7,67.49,270.1,384.8,ld,canopy,800
190,2016,17.5,454.1,60.8,269.4,382.8,ld,canopy,800
190,2016,18,402.8,55.75,271.4,379.6,ld,canopy,800
190,2016,18.5,368.9,52.06,273.4,378.6,ld,canopy,800
190,2016,19,309.7,45.13,270.4,375,ld,canopy,800
190,2016,19.5,248.7,37.37,269.7,371,ld,canopy,800
190,2016,20,181,27.06,271.6,367.3,ld,canopy,800
190,2016,20.5,46.08,4.795,273.4,349.1,ld,canopy,800
190,2016,21,45.07,5.446,286.2,343.4,ld,canopy,800
190,2016,21.5,31.38,3.348,310,344,ld,canopy,800
190,2016,22,27.02,3.415,324.1,347.8,ld,canopy,800
190,2016,22.5,16.27,1.949,325.6,347.6,ld,canopy,800
190,2016,23,9.97,1.218,326.7,346.8,ld,canopy,800
190,2016,23.5,6.333,0.817,326,344.5,ld,canopy,800
191,2016,0,2.584,0.576,334.4,344.9,ld,canopy,800
191,2016,0.5,4.9,0.977,328.9,345.1,ld,canopy,800
191,2016,1,6.347,0.866,327.3,345.8,ld,canopy,800
191,2016,1.5,13.95,2.436,332.6,347.7,ld,canopy,800
191,2016,2,11.87,1.824,333.2,348.1,ld,canopy,800
191,2016,2.5,20.65,2.785,312,345.7,ld,canopy,800
191,2016,3,24.61,3.104,291.4,342.9,ld,canopy,800
191,2016,3.5,21.16,2.34,333.6,344.9,ld,canopy,800
191,2016,4,44.97,5.446,326.3,345.7,ld,canopy,800
191,2016,4.5,43.68,5.139,323.4,344.5,ld,canopy,800
191,2016,5,70.14,8.73,325.9,343.9,ld,canopy,800
191,2016,5.5,125.5,15.12,298.5,343.7,ld,canopy,800
191,2016,6,296.3,36.58,291.2,350.3,ld,canopy,800
191,2016,6.5,362,42.9,267.9,352.8,ld,canopy,800
191,2016,7,318.6,37.24,273.5,353.4,ld,canopy,800
191,2016,7.5,465.4,55.92,267.4,358.9,ld,canopy,800
191,2016,8,323.9,39.5,315.9,362.8,ld,canopy,800
191,2016,8.5,218.2,27.2,316.8,358.6,ld,canopy,800
191,2016,9,336.6,42.8,328.1,365.5,ld,canopy,800
191,2016,9.5,353.6,44.88,324.2,363.7,ld,canopy,800
191,2016,10,350.3,44.4,323.5,362.8,ld,canopy,800
191,2016,10.5,528.5,65.41,305.2,365.7,ld,canopy,800
191,2016,11,480.7,59.64,302.7,369.7,ld,canopy,800
191,2016,11.5,529.3,64.59,280,371.3,ld,canopy,800
191,2016,12,759.8,94.8,277,384.7,ld,canopy,800
191,2016,12.5,734.6,91.5,279,387.8,ld,canopy,800
191,2016,13,552.5,68.35,303.2,385.9,ld,canopy,800
191,2016,13.5,333,41.15,318,375,ld,canopy,800
191,2016,14,251.7,31.53,334.3,371.4,ld,canopy,800
191,2016,14.5,340.5,44.55,335.9,370.3,ld,canopy,800
191,2016,15,306.8,38.49,329.7,373.2,ld,canopy,800
191,2016,15.5,101.2,12.2,337.5,359.9,ld,canopy,800
191,2016,16,452.6,55.39,324.9,360.7,ld,canopy,800
191,2016,16.5,327.1,40.08,332.8,363.7,ld,canopy,800
191,2016,17,448.7,57.24,312.8,369.1,ld,canopy,800
